treatment,outcome,bathrooms,bedrooms,condition,floors,grade,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront,yr_built,yr_renovated
0,240415,1.75,3,3,1.0,7,1120,0,1120,1900,10187,8736,0,0,1968,0
0,366000,1.75,3,3,1.0,8,1680,0,1680,2220,6108,5664,0,0,1989,0
0,978000,2.75,4,3,2.0,9,2890,0,2890,2890,7821,10108,0,0,2014,0
0,660000,1.0,2,4,1.0,6,960,0,960,1460,6263,6054,1,0,1942,0
0,453000,2.5,3,3,2.0,8,1750,0,1750,1750,3900,5700,0,0,1977,0
0,800000,1.75,4,4,1.0,7,2150,0,2150,2370,9148,9148,0,0,1955,0
0,1150000,2.75,3,3,2.0,7,3230,0,3230,2560,75889,72229,4,1,1925,1993
0,160134,1.5,3,3,1.0,7,1190,0,1190,1190,10116,9905,0,0,1968,0
0,221000,1.0,3,3,1.0,7,1250,0,1250,1450,7280,7350,0,0,1965,0
0,359950,1.0,3,4,1.0,7,1290,0,1290,2370,189486,98881,0,0,1960,0
0,450000,2.25,3,4,2.0,8,1960,0,1960,1860,6500,6160,0,0,1977,0
0,939000,2.25,4,4,2.0,9,2240,0,2240,2440,9684,9618,0,0,1970,0
0,580000,2.25,3,3,1.0,8,1320,320,1640,1770,8625,9476,0,0,1987,0
0,399000,2.5,4,3,2.0,9,2800,0,2800,2750,4687,4750,0,0,2005,0
0,353000,2.75,4,3,1.0,7,1410,790,2200,2240,268329,58806,0,0,1989,0
0,475000,3.0,3,3,2.0,7,1860,150,2010,1370,2554,5100,0,0,2001,0
0,249950,1.75,4,3,1.0,7,1620,0,1620,1890,10530,9975,0,0,1968,0
0,1150000,3.25,4,3,2.0,11,4400,0,4400,3240,262666,9791,0,0,1988,0
0,1088889,2.75,4,4,1.0,9,1780,1680,3460,3200,11350,13874,4,0,1974,0
0,235000,1.5,3,3,1.0,7,1980,0,1980,1510,11214,9072,0,0,1959,0
0,270000,2.5,4,3,2.0,7,1810,0,1810,1760,6509,7417,0,0,1994,0
0,5570000,5.75,5,3,2.0,13,6200,3000,9200,3560,35069,24345,0,0,2001,0
0,335000,2.25,3,3,2.0,7,2150,0,2150,2010,30476,10800,0,0,1991,0
0,247000,2.25,3,4,1.0,8,1180,460,1640,1930,7630,7630,0,0,1968,0
0,475000,1.0,3,3,1.0,8,1600,0,1600,1760,7161,8280,0,0,1953,0
0,275000,2.5,3,3,2.0,7,3020,0,3020,2710,5868,5470,0,0,2003,0
0,285000,1.75,4,3,1.0,7,1070,800,1870,2100,22072,10185,0,0,1959,0
0,1670000,3.5,5,4,2.0,11,4320,0,4320,4320,40816,44584,0,0,1997,0
0,320000,2.75,4,4,1.0,8,1310,1300,2610,1900,9077,10500,0,0,1987,0
0,249950,1.5,3,5,1.0,7,1090,0,1090,1540,7698,7624,0,0,1966,0
0,675000,3.5,4,3,2.0,9,3090,0,3090,2400,100835,50543,0,0,1999,0
0,225000,2.5,4,3,2.0,8,1700,0,1700,1930,6031,6035,0,0,1994,0
0,812000,3.25,3,3,2.0,9,3240,0,3240,3420,8338,8405,0,0,2001,0
0,360000,3.0,4,3,2.0,8,2483,0,2483,1943,6870,6434,0,0,2005,0
0,725000,2.5,4,3,2.0,8,2650,0,2650,2230,18295,19856,0,0,1986,0
0,263500,1.75,3,4,1.0,6,770,770,1540,1140,6273,5512,0,0,1951,0
0,500000,2.5,3,3,2.0,9,3040,0,3040,3040,5326,5442,0,0,2008,0
0,284000,3.0,4,3,1.0,8,1490,550,2040,1940,7145,7145,0,0,1994,0
0,468000,2.0,3,3,1.0,7,820,750,1570,1510,6300,4281,0,0,1953,2005
0,720000,2.5,3,3,2.0,11,2820,0,2820,2820,14250,12600,0,0,1991,0
0,315001,1.75,3,2,1.0,7,1500,0,1500,1770,10230,8374,0,0,1968,0
0,360000,2.0,3,5,1.0,7,1630,0,1630,1450,10723,10723,0,0,1959,0
0,308000,2.5,4,3,2.0,8,2020,0,2020,2820,7277,7284,0,0,1993,0
0,2000000,4.0,5,3,3.0,10,4580,0,4580,2710,4443,4443,4,1,2004,0
0,340000,2.5,3,3,2.0,8,2270,0,2270,2160,7917,7917,0,0,1986,0
0,393000,1.75,4,4,1.0,8,1790,0,1790,2000,11801,12988,0,0,1974,0
0,150000,1.0,3,3,1.0,7,1320,0,1320,1120,24684,21214,0,0,1979,0
0,327000,2.25,4,3,1.0,8,1200,420,1620,1620,106722,38400,0,0,1980,0
0,444900,2.5,4,3,2.0,9,3120,0,3120,2980,7448,8102,0,0,1998,0
0,305000,2.5,4,3,2.0,8,2100,0,2100,2370,14773,15440,0,0,1998,0
0,525000,1.75,3,5,1.0,8,1520,0,1520,2150,7875,9428,0,0,1969,0
0,295500,2.5,4,3,1.0,8,1690,1140,2830,2350,7350,7768,0,0,1982,0
0,300000,2.5,4,3,2.0,7,2200,0,2200,2641,8065,8535,0,0,1998,0
0,413107,1.5,3,4,1.0,7,1420,0,1420,2000,7520,7520,0,0,1956,0
0,312000,2.5,3,3,2.0,8,2280,0,2280,2550,6386,4835,0,0,2008,0
0,275000,2.5,4,4,1.0,8,1620,560,2180,1950,11132,13801,0,0,1978,0
0,320000,1.5,4,4,1.0,7,1270,950,2220,1800,6811,7350,0,0,1961,0
0,810000,1.5,3,4,1.0,7,1520,0,1520,3260,9041,10020,0,0,1954,0
0,274000,1.75,3,4,1.0,7,1090,500,1590,1590,7620,7620,0,0,1984,0
0,263400,2.0,4,3,1.0,6,960,400,1360,1930,60548,28800,0,0,1960,0
0,265000,1.0,3,3,1.0,6,1360,0,1360,1360,5967,6052,0,0,1954,0
0,418000,3.0,4,3,1.0,7,1460,900,2360,2500,6250,6250,2,0,1960,0
0,1442500,2.25,3,4,2.5,8,2630,0,2630,2640,9705,14284,2,0,1987,0
0,195000,1.0,2,3,1.0,6,720,0,720,1250,18000,7925,0,0,1950,0
0,221000,1.0,3,4,1.5,6,1240,0,1240,1240,5250,5250,0,0,1904,0
0,900000,2.25,5,3,1.0,9,2510,0,2510,3160,35691,35037,0,0,1967,0
0,290000,1.75,3,3,1.0,7,1350,710,2060,1520,7251,7582,0,0,1987,0
0,160000,1.0,2,3,1.0,6,930,0,930,2240,7742,8723,0,0,1933,0
0,185000,1.0,2,4,1.0,5,670,0,670,1700,6750,11520,0,0,1947,0
0,345000,2.5,4,3,1.0,8,1370,1050,2420,2290,11481,8985,0,0,1985,0
0,203000,1.0,3,4,1.0,6,1150,0,1150,1210,7156,7156,0,0,1953,0
0,319000,1.0,2,4,1.0,7,960,0,960,1520,4400,5000,0,0,1951,0
0,362300,2.5,3,3,2.0,8,2430,0,2430,2260,15264,10416,0,0,1997,0
0,421000,2.5,3,4,1.0,7,1440,490,1930,1550,4505,4505,3,0,1973,0
0,238000,1.75,4,3,1.0,7,910,740,1650,1540,6900,7645,0,0,1978,1993
0,1050000,4.0,6,3,2.0,10,3600,1710,5310,4190,12741,12632,2,0,1967,0
1,302500,2.5,3,3,2.0,7,1690,0,1690,2250,4476,4488,0,0,2008,0
0,259950,1.75,4,3,1.0,7,1400,0,1400,1910,7920,7700,0,0,1963,0
0,268000,2.5,3,3,2.0,7,1850,0,1850,1700,6676,6663,0,0,1986,0
0,345000,1.0,3,3,1.0,6,920,200,1120,1350,10176,7500,0,0,1905,0
0,851000,3.25,5,3,2.0,9,2550,1210,3760,2960,9792,16500,0,0,1984,0
0,390000,1.75,3,4,1.0,7,1260,0,1260,1500,6500,7700,0,0,1966,0
0,263000,1.0,3,3,1.0,6,1250,0,1250,1270,7560,7615,0,0,1959,0
0,760000,2.5,4,3,2.0,9,3020,1640,4660,3300,7157,7047,0,0,2003,0
0,245000,2.0,3,3,1.0,7,1490,0,1490,1650,7929,7929,0,0,1989,0
0,240000,1.0,3,4,1.0,7,1030,0,1030,1430,15264,14840,0,0,1962,0
0,880000,2.75,4,4,1.0,8,1450,1110,2560,2500,7961,9009,2,0,1975,0
0,285000,2.0,3,3,1.0,7,1460,0,1460,1600,6377,6250,0,0,1995,0
0,325000,2.5,4,3,2.0,7,1960,0,1960,2420,3543,3646,0,0,2004,0
0,405000,1.75,3,3,1.0,7,1390,510,1900,2000,10454,12000,0,0,1978,0
0,1130000,3.5,4,3,2.0,11,3580,720,4300,2770,8406,10006,1,0,1987,0
0,399950,2.5,4,3,2.0,7,3200,0,3200,2840,7545,7137,0,0,2003,0
0,1160000,2.5,4,3,2.0,10,4240,0,4240,3720,43995,59522,0,0,1989,0
0,1405000,3.5,4,3,2.0,10,3410,0,3410,2650,10769,10058,0,0,2008,0
0,650000,1.0,3,4,1.0,6,1230,180,1410,1410,4840,5400,2,0,1942,0
0,865000,2.5,4,4,1.0,8,1770,490,2260,2630,13600,13995,0,0,1974,0
0,2485000,2.5,4,5,1.5,10,2260,1180,3440,4230,23954,18723,3,1,1931,0
0,208000,1.0,2,4,1.0,5,700,0,700,970,5100,5811,0,0,1953,0
0,280000,1.0,3,4,1.0,7,1020,0,1020,1690,8400,8030,0,0,1957,0
0,289950,2.5,3,5,1.5,7,1760,0,1760,2160,8584,8584,0,0,1937,0
0,397500,2.5,3,3,1.0,7,1860,0,1860,1900,44093,6130,0,0,1978,0
0,238000,1.0,3,3,1.0,7,1020,450,1470,2640,32670,24100,0,0,1958,0
0,296000,1.5,4,3,1.0,7,1070,300,1370,1540,9750,9789,0,0,1953,0
0,605000,2.25,3,4,1.0,8,1530,550,2080,2320,12134,12400,0,0,1973,0
0,324000,1.75,4,3,1.0,8,1170,940,2110,1820,7208,7208,0,0,1975,0
0,390000,2.5,4,3,2.0,9,2490,0,2490,2690,8290,7008,0,0,1999,0
0,414000,1.0,2,3,1.0,6,800,0,800,1220,5000,5000,0,0,1938,0
0,758000,2.75,4,4,1.0,7,1780,630,2410,2090,9549,9549,0,0,1956,0
0,949880,2.25,4,3,2.0,9,2290,0,2290,2290,10687,10300,0,0,1978,0
0,736000,2.5,4,4,2.0,9,2290,0,2290,3130,12047,15666,0,0,1988,0
0,765000,2.5,3,3,2.0,8,2300,0,2300,2640,9752,10764,2,0,1968,2003
0,828200,2.75,4,3,2.0,9,3400,0,3400,3060,7081,7081,0,0,2001,0
0,205000,1.0,2,3,1.0,6,900,0,900,1430,4397,4500,0,0,1918,0
0,423000,2.5,4,3,2.0,8,2320,0,2320,2330,4254,4602,0,0,2004,0
0,375000,1.75,3,3,1.0,8,1590,0,1590,2040,14766,10190,0,0,1963,0
0,173250,1.0,3,3,1.5,7,990,0,990,1260,12696,8937,0,0,1936,0
0,1195000,4.0,4,3,2.0,11,3360,690,4050,3330,9517,9436,0,0,1990,0
0,267500,1.0,2,4,2.5,6,1747,0,1747,1620,12250,10300,0,0,1948,0
0,299800,2.5,4,3,2.0,8,2410,0,2410,2517,4708,5290,0,0,2002,0
0,430000,1.75,4,4,1.0,7,1250,820,2070,1650,9120,8400,0,0,1958,0
0,412000,3.0,4,3,2.0,8,2430,0,2430,2430,7242,7242,0,0,2003,0
0,300000,2.5,4,3,2.0,8,2890,0,2890,2330,17349,22356,0,0,1994,0
0,415000,2.5,3,4,2.0,7,1280,0,1280,1500,5040,5040,0,0,1985,0
0,266000,1.5,3,4,1.0,7,1120,0,1120,1320,8250,8400,0,0,1957,0
0,650000,3.5,4,3,2.0,9,2110,1160,3270,3020,15704,8582,0,0,1990,0
1,248500,1.75,4,5,1.0,7,1720,0,1720,1220,10018,10018,0,0,1960,0
0,379600,1.75,3,4,1.0,7,1270,0,1270,1560,12420,9910,0,0,1962,0
0,545000,2.25,4,3,2.0,8,2050,0,2050,2310,9720,9680,0,0,1967,0
0,502000,1.75,3,4,1.0,8,1300,0,1300,1350,8800,8800,0,0,1963,0
0,233500,2.25,3,3,2.0,7,1650,0,1650,1510,2958,3788,0,0,1985,0
0,287000,2.5,3,3,2.0,7,1710,0,1710,1830,10341,9358,2,0,1986,0
0,190000,1.0,3,3,1.0,7,1180,0,1180,1300,8775,8100,0,0,1966,0
0,1490000,3.5,5,3,2.0,10,2790,830,3620,2690,7821,9757,2,0,1958,2010
0,393000,2.25,3,3,2.0,8,2140,0,2140,2040,10256,11717,0,0,1987,0
0,353000,2.75,4,3,1.0,8,1010,910,1920,1910,4627,7210,0,0,1998,0
0,680000,2.5,3,3,2.0,8,1900,160,2060,2060,2551,2936,0,0,2001,0
0,921000,2.25,3,4,1.0,8,2380,0,2380,2010,11200,11200,0,0,1963,0
0,219000,1.5,3,4,1.0,7,1060,680,1740,1540,5200,5200,0,0,1977,0
0,528000,2.75,4,3,1.0,8,1540,510,2050,1960,7171,7110,0,0,1988,0
0,800866,2.5,5,4,2.0,10,3180,0,3180,3180,13806,13798,0,0,1990,0
0,950000,3.5,7,4,2.0,9,3470,0,3470,3040,16264,13500,0,0,1980,0
0,1850000,2.25,5,3,2.0,9,2800,0,2800,3220,8442,9156,4,1,1963,2001
0,315000,1.75,3,4,1.0,7,1480,0,1480,1500,6800,7900,0,0,1968,0
0,675000,2.0,3,5,1.0,6,1010,0,1010,1920,5973,6015,0,0,1942,0
0,490000,1.75,3,4,1.0,8,1660,0,1660,2210,8208,11000,0,0,1965,0
0,205500,2.0,3,3,1.0,7,1330,0,1330,1510,8748,8584,0,0,1986,0
0,275000,2.5,4,3,2.0,7,2120,0,2120,2120,6754,6937,0,0,1998,0
0,248500,1.75,3,4,1.0,7,2090,0,2090,1700,12026,9496,0,0,1948,0
0,350000,2.5,3,3,2.0,8,2680,0,2680,2340,7836,8040,0,0,1990,2009
0,660000,2.25,5,4,1.5,9,3740,0,3740,2180,14913,7600,0,0,1979,0
0,429000,2.5,3,3,2.0,8,2530,0,2530,2340,8820,9472,0,0,1997,0
0,220000,2.0,4,3,1.0,7,1400,0,1400,1610,7140,10500,0,0,1969,0
0,937500,1.0,3,4,1.0,7,1320,0,1320,2790,8500,10800,0,0,1954,0
0,259000,2.0,3,3,1.0,7,1390,0,1390,1530,7120,7688,0,0,1988,0
0,310000,2.5,3,3,2.0,7,1670,0,1670,1670,4220,4238,0,0,2002,0
0,227500,1.0,3,4,1.0,7,1540,0,1540,1210,9450,9450,0,0,1960,0
0,274000,2.25,4,3,1.0,9,1670,420,2090,2260,7400,8000,0,0,1973,0
0,354800,2.0,3,5,1.0,7,1370,0,1370,1620,78408,9690,0,0,1964,0
0,353000,2.0,3,3,1.0,7,1678,0,1678,1550,13862,11753,0,0,1994,0
0,224975,1.0,3,4,1.0,6,960,0,960,1160,12745,10488,0,0,1977,0
0,675000,1.75,4,3,1.0,8,1140,760,1900,2280,8800,8800,0,0,1975,0
0,310000,1.75,3,4,1.0,7,1420,650,2070,2011,37904,19110,0,0,1973,0
0,410000,2.5,4,4,2.0,7,3320,0,3320,2580,5034,4950,0,0,2006,0
0,349000,2.5,4,3,2.0,7,1830,0,1830,1830,4694,5175,0,0,2003,0
0,760000,1.75,3,4,1.0,7,1410,0,1410,1880,15120,15120,0,0,1950,0
0,195000,1.75,3,4,1.0,7,1070,0,1070,1350,6110,6148,0,0,1968,0
0,404000,3.0,4,3,1.0,9,2030,2030,4060,2950,35621,35259,0,0,1989,0
0,339900,2.5,3,3,2.0,8,2420,0,2420,2260,7423,7629,0,0,1990,0
0,219000,1.0,3,3,1.0,6,970,0,970,1150,7790,8160,0,0,1967,0
0,233000,2.0,3,3,1.0,7,1350,0,1350,1470,7686,7686,0,0,1989,0
0,248000,1.75,3,4,1.0,8,1270,570,1840,1910,19501,12000,0,0,1972,0
0,359000,2.5,3,5,2.0,8,1730,700,2430,2160,7857,8740,0,0,1980,0
0,224000,1.5,3,4,1.0,7,1040,520,1560,1460,7300,7910,0,0,1964,0
0,261000,1.75,4,5,1.0,7,1820,0,1820,1410,9824,11013,0,0,1968,0
0,428000,2.5,2,3,2.0,8,1414,0,1414,1414,1960,2511,0,0,1986,0
0,199950,1.75,3,4,1.0,7,1550,0,1550,1760,6225,9496,0,0,1949,0
0,330000,2.5,5,3,2.0,7,3597,0,3597,3193,4972,6000,0,0,2006,0
0,320000,2.5,4,5,2.0,8,2190,0,2190,2190,7125,8075,0,0,1978,0
0,596000,2.25,4,5,1.0,8,1720,550,2270,2270,10000,10148,0,0,1974,0
0,220000,2.25,4,4,2.0,8,1950,0,1950,1910,7280,7280,0,0,1979,0
0,325000,2.5,3,3,2.0,8,1880,0,1880,1970,6818,7000,0,0,1993,0
0,268000,1.75,3,4,1.0,7,1370,0,1370,1720,10050,10050,1,0,1966,0
0,228000,1.0,0,2,1.0,4,390,0,390,2170,5900,6000,0,0,1953,0
0,475000,1.75,2,3,1.0,8,1490,0,1490,2350,224334,213879,2,0,1983,0
0,700000,1.5,3,4,1.0,7,1460,0,1460,3320,78408,7787,0,0,1963,0
0,215000,2.0,4,4,1.0,7,1040,500,1540,1720,7575,7575,0,0,1978,0
0,593450,2.25,4,4,2.0,8,2130,0,2130,1910,7172,7653,0,0,1964,0
0,265000,1.75,3,3,1.0,8,1340,340,1680,1730,9769,9686,0,0,1989,0
0,285000,2.25,4,4,1.0,8,1220,740,1960,1650,10400,8660,0,0,1985,0
0,240000,1.75,3,3,1.0,7,1190,400,1590,1680,7931,7931,0,0,1979,0
0,261000,1.0,4,3,1.0,7,1390,0,1390,1230,17739,7840,0,0,1958,0
0,330000,1.75,4,3,1.0,8,1610,830,2440,2180,7350,7680,0,0,1978,0
0,250000,2.0,4,4,1.0,7,1540,310,1850,1620,7560,7658,0,0,1978,0
0,350000,2.5,4,3,2.0,8,2800,0,2800,1970,9538,7750,0,0,1993,0
0,275000,2.0,3,4,1.0,7,1000,910,1910,1780,8050,7344,0,0,1980,0
0,952000,1.75,2,3,1.0,10,2320,1170,3490,3490,88909,40185,3,0,1980,0
0,365000,2.5,3,5,1.0,8,1570,630,2200,2350,7350,7557,0,0,1988,0
0,310000,2.5,3,3,2.0,7,1670,0,1670,1610,5791,6034,0,0,1995,0
0,325000,1.75,3,4,1.0,7,2920,0,2920,1560,10573,10572,0,0,1964,0
0,550000,1.75,3,3,1.0,8,1840,0,1840,2850,9401,14323,0,0,1971,0
0,599000,2.5,5,3,2.0,8,2950,0,2950,1480,72309,56192,0,0,2006,0
0,240000,2.5,4,3,2.0,7,1980,0,1980,1600,7264,6380,0,0,1996,0
0,186000,1.0,3,4,1.0,7,1200,0,1200,1230,10080,9800,0,0,1969,0
0,475000,2.5,4,3,2.0,9,3150,0,3150,3100,5757,5757,0,0,2004,0
0,572000,1.5,3,4,1.0,7,1680,0,1680,1760,13751,13500,0,0,1951,0
0,298700,2.25,3,3,1.0,8,1530,580,2110,2640,7350,7777,0,0,1980,0
0,278000,1.5,3,3,1.0,7,1120,780,1900,1900,9994,9994,0,0,1960,0
0,620000,3.0,5,3,1.0,8,1270,1270,2540,2090,11422,10741,0,0,1962,2014
0,1895000,2.25,5,4,2.0,9,3120,0,3120,3740,16672,17853,0,0,1969,0
0,1939999,2.25,5,4,2.0,9,3120,0,3120,3740,16672,17853,0,0,1969,0
0,832500,2.0,3,4,1.0,7,1870,0,1870,1970,9527,11904,0,0,1951,1997
0,245000,1.0,3,5,1.0,7,1010,0,1010,1010,9678,9375,0,0,1955,0
0,369000,2.75,4,3,2.0,8,2420,0,2420,2420,6495,6200,0,0,2005,0
0,653000,3.0,3,3,3.0,10,3040,0,3040,1820,5067,5998,2,0,1993,0
0,360000,2.5,4,3,2.0,7,1950,0,1950,2240,5451,6221,0,0,2004,0
0,268000,1.5,4,4,1.5,5,1730,0,1730,1110,7020,7020,0,0,1953,0
0,359000,2.25,4,4,1.0,7,1850,860,2710,1700,22860,22860,0,0,1962,0
0,266500,1.75,4,4,1.0,7,1180,700,1880,1840,7632,8528,0,0,1978,0
0,635000,2.5,4,3,2.0,8,2930,0,2930,2030,8679,7264,0,0,2014,0
0,559000,2.5,3,3,2.0,9,3110,0,3110,2220,217800,217800,0,0,2001,0
0,650000,2.25,4,4,1.0,7,1880,560,2440,1530,9320,9335,0,0,1957,0
0,312500,1.75,4,3,1.0,7,1280,1000,2280,2120,7840,7260,0,0,1957,0
0,225000,1.0,3,3,1.0,6,790,110,900,1240,6099,6099,0,0,1944,0
0,425000,1.75,4,3,1.0,7,1330,650,1980,1920,8400,8400,0,0,1968,0
0,572000,2.25,5,3,2.0,8,2340,0,2340,2140,9225,9348,0,0,1973,0
0,386500,2.5,4,3,2.0,8,3110,0,3110,3110,5048,5190,0,0,2002,0
0,214100,2.5,2,3,2.0,7,1150,0,1150,1880,2064,2855,0,0,2004,0
0,317000,2.5,3,3,2.0,8,1840,0,1840,2000,5011,4793,0,0,2012,0
0,525000,2.5,4,3,2.0,8,3070,0,3070,2590,7200,7200,0,0,2005,0
0,450000,1.75,3,3,1.0,8,1540,0,1540,1990,9154,10273,0,0,1983,0
0,588500,1.75,3,3,1.0,8,1970,360,2330,2570,14892,14217,0,0,1980,0
0,482000,2.5,4,3,1.5,8,1976,870,2846,1696,85377,57934,0,0,2000,0
0,749000,2.5,3,3,2.0,8,3380,0,3380,1810,7126,7308,0,0,1965,2003
0,330000,1.5,3,4,1.0,8,1440,0,1440,1800,7875,8964,0,0,1968,0
0,147200,1.0,3,4,1.0,6,1420,0,1420,1400,9600,8415,0,0,1954,0
0,790000,3.25,5,3,2.0,9,2130,900,3030,2890,20446,20908,2,0,1976,0
0,875000,1.5,3,4,1.0,7,1820,0,1820,3020,12686,11550,0,0,1952,0
0,335000,1.75,3,4,1.0,7,1410,1020,2430,1980,9133,9592,0,0,1978,0
0,550000,1.75,3,4,1.0,8,1670,0,1670,2290,10798,10798,0,0,1962,0
0,233500,1.5,3,4,1.0,6,1580,0,1580,1400,10517,10658,0,0,1957,0
0,1025000,3.5,4,4,1.0,10,2040,1280,3320,3240,19850,15470,2,0,1977,0
0,525000,1.75,3,4,1.0,8,1970,0,1970,1910,8000,8000,0,0,1968,0
0,430000,3.0,4,3,2.0,9,2450,770,3220,2810,8936,10500,0,0,1990,0
0,439950,2.25,3,4,2.0,8,2170,0,2170,2430,15000,14256,0,0,1978,0
0,219950,1.0,3,3,1.0,7,1300,0,1300,1420,9620,9620,0,0,1971,0
0,285000,1.5,3,4,1.0,8,1780,0,1780,2460,12231,12663,0,0,1956,0
0,576000,1.75,3,4,1.0,7,1500,0,1500,2020,13891,13891,0,0,1951,0
0,324950,2.5,4,3,2.0,7,2641,0,2641,2641,8615,8091,0,0,1998,0
0,464000,2.5,3,4,1.0,8,1520,940,2460,1745,5400,5400,0,0,2001,0
0,266000,2.25,4,4,2.0,8,1995,0,1995,1880,7102,7950,0,0,1981,0
0,280000,2.0,3,3,1.0,7,1470,0,1470,1530,8089,7721,0,0,1987,0
0,195000,1.0,3,4,1.0,7,1070,0,1070,1240,7615,6906,0,0,1969,0
0,235000,1.5,3,4,1.0,7,1080,580,1660,1500,8738,8466,0,0,1959,0
1,711800,2.25,4,4,1.0,8,2410,0,2410,2720,16650,11141,0,0,1965,0
0,560000,1.75,3,4,1.5,8,2340,0,2340,1970,12443,9600,0,0,1965,0
0,340000,1.75,3,3,1.0,7,1330,550,1880,1870,11249,14547,0,0,1985,0
0,1385000,2.75,6,4,1.0,10,2850,2850,5700,3690,20000,15700,4,0,1977,0
0,350000,3.0,3,3,1.0,8,2360,840,3200,3090,35782,37887,0,0,1978,0
0,269950,2.25,3,4,1.0,7,1150,360,1510,1510,6000,6000,0,0,1993,0
0,339000,2.0,3,3,1.5,9,2350,0,2350,2430,8459,8459,0,0,1989,0
0,460000,2.0,3,4,2.0,7,1760,0,1760,2010,9055,9383,0,0,1985,0
0,461550,1.5,3,3,1.0,7,1790,300,2090,2180,11895,11072,0,0,1954,0
0,859000,2.5,3,4,2.0,8,2920,0,2920,3150,434728,55216,3,0,1999,0
0,435000,2.5,4,4,2.0,8,2130,0,2130,2220,10375,8508,0,0,1986,0
0,465000,3.0,3,3,1.0,8,1420,870,2290,1890,15600,14143,0,0,1948,1990
0,740000,1.75,3,4,1.0,9,2020,0,2020,3050,9478,15594,0,0,1961,0
0,250000,2.0,3,3,1.0,7,990,440,1430,1430,7280,7280,0,0,1980,0
0,656000,2.5,2,3,3.0,7,1820,450,2270,2180,1763,1763,0,0,2009,0
0,300000,2.5,4,3,2.0,8,1910,0,1910,1910,8058,6500,0,0,1992,0
0,311000,2.5,4,3,2.0,7,2690,0,2690,2300,6124,6002,0,0,2007,0
0,232000,1.0,2,3,1.0,6,810,150,960,960,8100,12150,0,0,1936,0
0,350000,2.0,3,3,1.0,7,1680,0,1680,2480,81893,38637,0,0,1991,0
0,355000,2.25,3,3,1.0,8,1600,360,1960,1980,7000,7140,0,0,1980,0
0,823000,2.5,3,4,2.0,9,2560,0,2560,2710,9825,12034,0,0,1988,0
0,961500,2.5,3,3,2.0,10,3910,0,3910,2280,14000,14000,0,0,1999,0
0,833000,1.75,4,3,1.0,9,2260,0,2260,2430,12238,10204,0,0,1967,0
0,1150000,2.5,4,3,2.0,10,3340,0,3340,1770,10422,9490,0,0,1996,0
0,555000,1.75,4,3,1.5,7,1760,0,1760,3030,94525,34848,0,0,1988,0
0,569950,2.75,5,4,1.0,7,1600,910,2510,2910,28185,14880,0,0,1963,0
0,310000,2.5,4,3,2.0,8,2430,0,2430,2890,5499,5190,0,0,2002,0
0,499900,1.75,3,3,1.0,8,1630,800,2430,2390,8820,10050,2,0,1977,0
0,492000,2.25,3,3,2.0,8,2100,0,2100,2050,7335,8930,0,0,1983,0
0,1309500,4.5,4,3,2.0,10,3600,1150,4750,3600,13912,22124,2,0,2005,0
0,215000,1.0,3,4,1.0,6,1150,0,1150,1230,7560,7560,0,0,1958,0
0,210000,1.5,4,3,1.0,7,1370,550,1920,1550,10403,9619,0,0,1959,0
0,245000,1.75,3,4,1.0,7,1140,580,1720,1330,9342,7540,0,0,1981,0
0,299000,2.5,4,3,2.0,8,2400,0,2400,2406,6078,7642,0,0,2001,0
0,510000,2.5,3,3,2.0,10,2540,0,2540,3190,40106,71797,0,0,1991,0
0,198000,1.75,4,4,1.0,7,1050,1030,2080,1500,7200,7350,0,0,1966,0
1,950000,3.25,5,3,2.0,10,3400,0,3400,2650,7452,8749,0,0,1999,0
0,300000,1.75,4,3,2.0,8,2200,0,2200,1910,7600,7600,0,0,1978,0
0,528000,1.75,5,3,1.0,7,1200,940,2140,1600,8580,9206,0,0,1962,0
0,507000,3.25,5,3,2.0,9,3030,820,3850,2640,16249,7393,2,0,2002,0
0,255000,1.75,3,4,1.0,7,1340,0,1340,1370,7210,7210,0,0,1975,0
0,220000,1.5,1,4,1.5,8,1100,0,1100,1400,3451,4560,0,0,1978,0
0,690700,2.75,5,3,2.0,9,2870,0,2870,2800,5349,5000,0,0,2005,0
0,250000,2.75,4,4,1.0,7,1000,910,1910,1880,7700,7875,0,0,1980,0
0,320000,2.5,3,3,2.0,7,2130,0,2130,1670,6969,9545,0,0,2003,0
0,565000,2.5,4,4,2.0,9,2240,0,2240,2410,14667,11243,0,0,1989,0
0,529888,2.5,4,3,2.0,8,3140,0,3140,3140,8455,7391,0,0,2003,0
0,489000,2.5,4,3,2.0,9,2710,1200,3910,2650,8442,7576,0,0,2000,0
0,395000,2.5,3,3,2.0,7,2250,0,2250,2250,3757,4556,0,0,2006,0
0,169000,1.0,3,3,1.0,7,910,0,910,1020,7686,7686,0,0,1969,0
0,420000,2.5,3,3,2.0,9,2480,0,2480,2870,6180,6180,0,0,1999,0
0,822000,2.0,3,3,2.0,9,1840,570,2410,2930,13300,10900,0,0,1985,0
0,1500000,2.75,4,4,1.0,9,2310,620,2930,3810,25697,20681,0,0,1964,0
0,485000,2.25,3,3,1.0,8,1180,390,1570,1620,6810,6584,0,0,1988,0
0,270000,1.0,4,3,1.0,7,1200,700,1900,1440,8505,8505,0,0,1956,0
